,title,fact,opinion,inhibition,fff,activation,moral,cut,length
395,"重燃希望!中国女排“旗帜”王一梅悄然回归训练,球迷:这下稳了",1,2,0,0,1,4,"['重燃', '希望', '!', '中国女排', '“', '旗帜', '”', '王一梅', '悄然', '回归', '训练', ',', '球迷', ':', '这下', '稳', '了']",17
396,"主旋律很香,但是会害了中国电影,希望大家抵制!!!",2,2,0,2,0,3,"['主旋律', '很香', ',', '但是', '会害', '了', '中国', '电影', ',', '希望', '大家', '抵制', '!', '!', '!']",15
397,助力梦想启航 中国太保扶志扶智游学活动在沪开营,1,2,0,0,1,1,"['助力', '梦想', '启航', ' ', '中国', '太保', '扶志', '扶智', '游学', '活动', '在', '沪', '开营']",13
398,专访巴西阿拉戈斯州州长费里奥： “一带一路”倡议很重要， 希望中国成为关键合作伙伴,1,2,0,0,3,3,"['专访', '巴西', '阿拉戈', '斯州', '州长', '费', '里奥', '：', ' ', '“', '一带', '一路', '”', '倡议', '很', '重要', '，', ' ', '希望', '中国', '成为', '关键', '合作伙伴']",23
399,专家学者解读中国经济发展态势:稳中有进来之不易 全年目标能够实现,1,2,0,0,1,0,"['专家学者', '解读', '中国', '经济', '发展', '态势', ':', '稳中有进', '来之不易', ' ', '全年', '目标', '能够', '实现']",14
400,港股异动 | 遭大摩下调目标价并予“减持”评级 中国粮油(00606)跌3.6%创三年新低,1,2,0,2,0,0,"['港股', '异动', ' ', '|', ' ', '遭大摩', '下调', '目标价', '并予', '“', '减持', '”', '评级', ' ', '中国', '粮油', '(', '00606', ')', '跌', '3.6%', '创', '三年', '新低']",24
401,搞不懂为什么这么多人希望中国派兵去叙利亚,1,2,0,2,0,1,"['搞不懂', '为什么', '这么', '多人', '希望', '中国', '派兵', '去', '叙利亚']",9
402,梁振英：“黑衣运动”目标是在香港夺权颠覆，进而分裂中国！,1,2,0,1,0,3,"['梁振英', '：', '“', '黑衣', '运动', '”', '目标', '是', '在', '香港', '夺权', '颠覆', '，', '进而', '分裂', '中国', '！']",17
403,两天引爆5枚核弹，特朗普最希望看到的事情发生了！中国什么态度？,1,2,0,3,0,1,"['两天', '引爆', '5', '枚', '核弹', '，', '特朗普', '最', '希望', '看到', '的', '事情', '发生', '了', '！', '中国', '什么', '态度', '？']",19
404,"拿元朝说事的人,希望中国变前南斯拉夫,民族对抗,可为什么",2,0,0,2,0,3,"['拿', '元朝', '说事', '的', '人', ',', '希望', '中国', '变前', '南斯拉夫', ',', '民族', '对抗', ',', '可', '为什么']",16
405,日本天皇裕仁去世，日方希望中国参加葬礼，我们只有4个字送上,1,2,0,2,0,1,"['日本天皇', '裕仁', '去世', '，', '日方', '希望', '中国', '参加', '葬礼', '，', '我们', '只有', '4', '个', '字', '送', '上']",17
406,中国就那么希望黑人来中国么?我就想不通了 希望黑人滚出去的,2,2,0,2,0,3,"['中国', '就', '那么', '希望', '黑人', '来', '中国', '么', '?', '我', '就', '想不通', '了', ' ', '希望', '黑人', '滚出去', '的']",18
407,#930攀登者# 上海电影节随处可见“攀登者”![憧憬]中国,1,1,0,0,1,0,"['#', '930', '攀登者', '#', ' ', '上海', '电影节', '随处可见', '“', '攀登者', '”', '!', '[', '憧憬', ']', '中国']",16
408,#百本好书第一季 种子是生命的希望，太空带给它新的可能。2016中国好书，航天英雄杨利伟推荐~,1,2,0,0,3,4,"['#', '百本', '好书', '第一季', ' ', '种子', '是', '生命', '的', '希望', '，', '太空', '带给', '它', '新', '的', '可能', '。', '2016', '中国', '好书', '，', '航天', '英雄', '杨利伟', '推荐', '~']",27
410,#理想中的生活# #中国十大消费城市# 古茗奶茶加盟费用详情分析,1,1,0,0,0,3,"['#', '理想', '中', '的', '生活', '#', ' ', '#', '中国', '十大', '消费', '城市', '#', ' ', '古茗', '奶茶', '加盟', '费用', '详情', '分析']",20
411,（¨邀请）新希望邀请中国摔迷现场观看9月21日WWE世界巡演上海站精彩比赛≤中国≥,1,1,0,0,1,1,"['（', '¨', '邀请', '）', '新', '希望', '邀请', '中国', '摔迷', '现场', '观看', '9', '月', '21', '日', 'WWE', '世界', '巡演', '上海站', '精彩', '比赛', '≤', '中国', '≥']",24
412,(保山盈禄WEY)梦想启航 行动落地 WEY与中国航天“联合技术创新中心”合作稳步推进,1,1,0,0,1,4,"['(', '保山', '盈禄', 'WEY', ')', '梦想', '启航', ' ', '行动', '落地', ' ', 'WEY', '与', '中国航天', '“', '联合', '技术创新', '中心', '”', '合作', '稳步', '推进']",22
413,“理想家?追梦人”央广中国家居70年70人巡礼――鹏鸿木业集团赵玉林,1,1,0,0,3,4,"['“', '理想家', '?', '追梦人', '”', '央广', '中国', '家居', '70', '年', '70', '人', '巡礼', '―', '―', '鹏', '鸿', '木业', '集团', '赵', '玉林']",21
414,“陆海新通道”又有新动作！首次冷冻“海运原箱”开箱成功,1,1,0,0,1,4,"['“', '陆海', '新', '通道', '”', '又', '有', '新', '动作', '！', '首次', '冷冻', '“', '海运', '原箱', '”', '开箱', '成功']",18
415,“希望之家”组织快闪活动庆祝新中国成立70周年,1,1,0,0,1,3,"['“', '希望', '之', '家', '”', '组织', '快', '闪', '活动', '庆祝', '新', '中国', '成立', '70', '周年']",15
416,《中超故事》第18期：卡帅钦点希望之星加盟﹤¨中国平安﹥ 恒大刮起青春风暴〔¨希望之星〕,1,1,0,0,1,3,"['《', '中超', '故事', '》', '第', '18', '期', '：', '卡帅', '钦点', '希望', '之星', '加盟', '﹤', '¨', '中国', '平安', '﹥', ' ', '恒大', '刮起', '青春', '风暴', '〔', '¨', '希望', '之星', '〕']",28
417,"《中国达人秀》第六季回归,梦想观察员杨幂沈腾还有最期待的金星",1,2,0,0,3,4,"['《', '中国', '达人秀', '》', '第六', '季', '回归', ',', '梦想', '观察员', '杨幂', '沈腾', '还有', '最', '期待', '的', '金星']",17
418,"《中国好声音》美女演唱经典老歌,感染我们憧憬了未来,太好听了",1,2,0,0,3,3,"['《', '中国', '好', '声音', '》', '美女', '演唱', '经典', '老歌', ',', '感染', '我们', '憧憬', '了', '未来', ',', '太', '好听', '了']",19
419,"《中国好声音》一首老歌,让我们憧憬我的未来不是梦,很好听",1,2,0,0,3,3,"['《', '中国', '好', '声音', '》', '一首', '老歌', ',', '让', '我们', '憧憬', '我', '的', '未来', '不是', '梦', ',', '很', '好听']",19
420,《中国青年报》聚焦远安“希望家园”工作,1,1,0,0,0,1,"['《', '中国青年报', '》', '聚焦', '远安', '“', '希望', '家园', '”', '工作']",10
421,「永不」梦想永不息加油中国〖国足〗！UFC运动员宋亚东为国足打Call,1,2,0,0,3,4,"['「', '永不', '」', '梦想', '永不', '息', '加油', '中国', '〖', '国', '足', '〗', '！', 'UFC', '运动员', '宋', '亚东', '为国足', '打', 'Call']",20
422,"【70kg】这次wcg中国就只有一支队伍参赛,希望AG把冠军留在中国",1,2,0,0,3,4,"['【', '70kg', '】', '这次', 'wcg', '中国', '就', '只有', '一支', '队伍', '参赛', ',', '希望', 'AG', '把', '冠军', '留在', '中国']",18
423,【Coach】遇见全新中国区代言人刘雯，遇见梦想家,1,2,0,0,3,3,"['【', 'Coach', '】', '遇见', '全新', '中国区', '代言人', '刘雯', '，', '遇见', '梦想家']",11
424,【M·4ever】米姐首部中国电影正式大陆上映!希望米姐的粉,1,2,0,0,3,3,"['【', 'M', '·', '4ever', '】', '米姐', '首部', '中国', '电影', '正式', '大陆', '上映', '!', '希望', '米姐', '的', '粉']",17
425,【车T台】激情梦想 悦然星动——“星悦”VZ125i国四版中国市场热销中,1,1,0,0,1,0,"['【', '车', 'T台', '】', '激情', '梦想', ' ', '悦然', '星动', '—', '—', '“', '星悦', '”', 'VZ125i', '国', '四版', '中国', '市场', '热销', '中']",21
426,【古德蒂】认为中国奥运会很有希望卫冕!,0,2,0,0,3,4,"['【', '古德蒂', '】', '认为', '中国', '奥运会', '很', '有', '希望', '卫冕', '!']",11
427,【水】真希望有个中国版的传奇武器/妖怪Mod呀!,0,2,0,0,3,4,"['【', '水', '】', '真', '希望', '有个', '中国', '版', '的', '传奇', '武器', '/', '妖怪', 'Mod', '呀', '!']",16
429,﹤¨国足﹥梦想永不息加油中国≮永不≯！江苏苏宁易购队员李昂为国足打Call,1,2,0,0,3,4,"['﹤', '¨', '国', '足', '﹥', '梦想', '永不', '息', '加油', '中国', '≮', '永不', '≯', '！', '江苏', '苏宁', '易购', '队员', '李昂', '为', '国足', '打', 'Call']",23
431,15个专项行动推进实现健康中国目标 健康指标首次纳入政府考核指标,1,1,0,0,1,1,"['15', '个', '专项', '行动', '推进', '实现', '健康', '中国', '目标', ' ', '健康', '指标', '首次', '纳入', '政府', '考核', '指标']",17
433,2019年全国青少年校园足球选拔性竞赛（夏令营）全面启动,1,1,0,0,1,4,"['2019', '年', '全国', '青少年', '校园', '足球', '选拔性', '竞赛', '（', '夏令营', '）', '全面', '启动']",13
434,"2049年中国将成为世界上最向往的留学目的国,希望是因为权威学术...",0,2,0,0,3,4,"['2049', '年', '中国', '将', '成为', '世界', '上', '最', '向往', '的', '留学', '目的', '国', ',', '希望', '是因为', '权威', '学术', '...']",19
435,30年过后，谁能取代美国称头号大国，中国最有希望,0,2,0,0,1,4,"['30', '年', '过后', '，', '谁', '能', '取代', '美国', '称', '头号', '大国', '，', '中国', '最有', '希望']",15
437,70岁才拿起画笔，是中国的“梵高奶奶”，梦想什么时候开花都不晚,1,2,0,0,3,4,"['70', '岁', '才', '拿', '起', '画笔', '，', '是', '中国', '的', '“', '梵高', '奶奶', '”', '，', '梦想', '什么', '时候', '开花', '都', '不晚']",21
438,975 猴子区 赤裸裸侮辱中国人。希望大佬前来相助。,1,2,0,1,0,3,"['975', ' ', '猴子', '区', ' ', '赤裸裸', '侮辱', '中国', '人', '。', '希望', '大佬', '前来', '相助', '。']",15
439,CCTV第五届《梦想中国》吉林赛区“少博杯”公益海选全面启动,1,1,0,0,3,2,"['CCTV', '第五届', '《', '梦想', '中国', '》', '吉林', '赛区', '“', '少博杯', '”', '公益', '海选', '全面', '启动']",15
440,coco奶茶中国官网|CoCo都可员工自述:一份事业成就两份梦想,1,1,0,0,1,3,"['coco', '奶茶', '中国', '官网', '|', 'CoCo', '都', '可', '员工', '自述', ':', '一份', '事业', '成就', '两份', '梦想']",16
441,SNH48“中国梦”主题歌曲《梦想开始的地方》MV拍摄花絮,1,1,0,0,3,5,"['SNH48', '“', '中国', '梦', '”', '主题', '歌曲', '《', '梦想', '开始', '的', '地方', '》', 'MV', '拍摄', '花絮']",16
442,"艾克森进球重燃中国球迷希望,使国足火力提升,却不忘保持初心",1,2,0,0,1,4,"['艾克森', '进球', '重燃', '中国', '球迷', '希望', ',', '使国足', '火力', '提升', ',', '却', '不', '忘', '保持', '初', '心']",17
443,爱心助学 助学圆梦 小松中国跟踪走访希望小学,1,1,0,0,1,1,"['爱心', '助学', ' ', '助学', '圆梦', ' ', '小松', '中国', '跟踪', '走访', '希望', '小学']",12
444,"巴基斯坦小伙跟着中国人干了四年,最大的梦想,就是想去中国!",1,2,0,0,3,4,"['巴基斯坦', '小伙', '跟着', '中国', '人干', '了', '四年', ',', '最大', '的', '梦想', ',', '就是', '想', '去', '中国', '!']",17
445,"北京拳天下中国格斗梦想的发源地,培养出李景亮、张铁泉",1,2,0,0,3,3,"['北京', '拳', '天下', '中国', '格斗', '梦想', '的', '发源地', ',', '培养', '出', '李景亮', '、', '张', '铁泉']",15
446,北京至重庆的Z95次列车39人食物中毒患者目前情况稳定,1,1,0,3,0,1,"['北京', '至', '重庆', '的', 'Z95', '次列车', '39', '人', '食物中毒', '患者', '目前', '情况', '稳定']",13
447,"毕生奋斗的梦想,中式豪华四合院,中国人最值得拥有的别墅!",1,2,0,0,3,5,"['毕生', '奋斗', '的', '梦想', ',', '中式', '豪华', '四合院', ',', '中国', '人', '最', '值得', '拥有', '的', '别墅', '!']",17
448,"不开除周琦,中国篮球没希望",2,2,0,1,0,3,"['不', '开除', '周琦', ',', '中国篮球', '没', '希望']",7
449,"不想扯选手实力,不想扯种族优劣,我单纯希望中国夺冠+MOON无冠",0,2,0,0,3,4,"['不想', '扯', '选手', '实力', ',', '不想', '扯', '种族', '优劣', ',', '我', '单纯', '希望', '中国', '夺冠', '+', 'MOON', '无冠']",18
450,曾梦想仗剑走天涯，如今感受五朵山险峻飞拉达。约起来吧！#在抖音遇见南召 @豫见中国,1,2,0,0,3,5,"['曾', '梦想', '仗', '剑', '走', '天涯', '，', '如今', '感受', '五朵', '山', '险峻', '飞', '拉达', '。', '约', '起来', '吧', '！', '#', '在', '抖音', '遇见', '南召', ' ', '@', '豫见', '中国']",28
451,川渝全面合作首个项目落地电子科大携手西永微电园共建研究院,1,1,0,0,1,4,"['川', '渝', '全面', '合作', '首个', '项目', '落地', '电子科', '大', '携手', '西永微', '电园', '共建', '研究院']",14
452,"穿越烽火线:吕神医听了大鲁的话后,感慨:有你们中国就有希望了",1,2,0,0,3,3,"['穿越', '烽火', '线', ':', '吕', '神医', '听', '了', '大鲁', '的话', '后', ',', '感慨', ':', '有', '你们', '中国', '就', '有', '希望', '了']",21
453,创可购成功挂牌重庆股份转让中心孵化板,1,1,0,0,1,0,"['创可购', '成功', '挂牌', '重庆', '股份', '转让', '中心', '孵化', '板']",9
454,此国与俄罗斯是一家，还专门划一片国土给中国，希望中国帮助发展,1,2,0,0,1,3,"['此国', '与', '俄罗斯', '是', '一家', '，', '还', '专门', '划', '一片', '国土', '给', '中国', '，', '希望', '中国', '帮助', '发展']",18
455,此民族一直没有国籍，期盼能加入中国，如今梦想成真,1,2,0,0,1,3,"['此', '民族', '一直', '没有', '国籍', '，', '期盼', '能', '加入', '中国', '，', '如今', '梦想成真']",13
456,刺客信条中世纪中国你希望出哪个事件,0,0,0,0,3,1,"['刺客', '信条', '中世纪', '中国', '你', '希望', '出', '哪个', '事件']",9
457,打造女职工自己的“后花园”100家“爱心妈咪小屋”提档,1,1,0,0,1,1,"['打造', '女职工', '自己', '的', '“', '后花园', '”', '100', '家', '“', '爱心', '妈咪', '小屋', '”', '提档']",15
458,"大爱行,感动中国真实记录第一篇,四万孩子的希望爱心妈妈张艳琴",1,2,0,0,3,1,"['大爱行', ',', '感动', '中国', '真实', '记录', '第一篇', ',', '四万', '孩子', '的', '希望', '爱心', '妈妈', '张艳琴']",15
459,"大佬快来围观啊,中国战队拿第一名有希望了23333",0,2,0,0,1,4,"['大佬', '快', '来', '围观', '啊', ',', '中国', '战队', '拿', '第一名', '有', '希望', '了', '23333']",14
460,大摩：华晨中国增持评级 目标价12港元为首选股之一,1,2,0,0,3,0,"['大摩', '：', '华晨', '中国', '增持', '评级', ' ', '目标价', '12', '港元', '为', '首选', '股', '之一']",14
461,当代中国足球小将 年仅10就在奥地利大杀四方 国足的未来和希望,1,2,0,0,3,4,"['当代', '中国', '足球', '小将', ' ', '年仅', '10', '就', '在', '奥地利', '大杀', '四方', ' ', '国足', '的', '未来', '和', '希望']",18
