title,fact,opinion,inhibition,fff,activation,moral
第一次在美国拿药 完全没有中国那种人山人海的感觉。,1,2,2,0,3,3
非洲一个部落，非要说是中国人希望回国，专家：他们被遗忘了,0,2,2,0,0,3
今年，她60岁了，孩子都年幼夭折了，她或许是中国最孤独、悲情的女人。希望刷到的朋友能够关注她????,1,2,2,0,0,1
命中率并不理想 中国男篮上午训练结束后玩起投篮,1,2,2,0,0,5
为什么中国球员NBA成绩都不是很理想？,1,0,2,0,0,4
印度消费者认为红米s20价格较高，希望和中国版本价格一样？,0,2,2,0,0,2
中国医生的未来还有希望吗 来自医学生的迷茫,0,2,2,0,0,1
中国足球队目前没任何希望了,0,2,2,0,0,4
"希望不要再黑华为,做中国企业真难",1,2,2,2,0,3
富力赛前低调，第20次广州德比精彩是唯一目标,1,2,2,0,0,4
"当兵走了,希望还可以看到中国队夺冠",1,2,2,0,0,4
"凡事是靠身体对抗与战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4
"很不希望在中国当官,最后的结局都和岳飞一样。",1,2,2,0,0,5
中国足球没有了希望,0,2,2,0,0,4
卡纳：希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4
苦练基本功将是中国足球“最后的希望”,0,2,2,0,0,4
没什么别没钱，有什么别有病。不希望这成为中国最赚钱的企业,0,2,2,0,0,2
哪些瞬间让你感到中国电视已经没有希望了?,0,0,2,0,0,4
如果能重新改变一次中国历史上著名的遗憾，你更希望看到哪一个,2,0,2,0,0,4
"外国对中国房价感到无奈,希望自己可以多挣钱,买个中等房子",1,2,2,0,0,3
"我希望中国房价都降价,让老百姓人人买得起",2,2,2,0,0,2
"我希望在中国大地上,能获得非洲黑人三分之一的待遇。",2,2,2,0,0,3
"邮市还有希望吗?有,但是在中国太难了",0,2,2,0,0,0
机构说“中国散户炒股易亏钱，银行理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4
在中国人寿工作看不见希望怎么办了？（25岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5
"这样的表现,中国男篮小组还有出线的希望没??",0,0,2,0,0,4
这样的广东就是拿了冠军有意思吗?中国足球一点希望都没了。,0,2,2,0,0,5
"真的是绝望了!毫无改变的希望。舆论已经变方向了,中国人",0,2,2,0,0,5
中国美术学院设计艺术分69.55是不是一点希望都没有了？,1,0,2,0,0,1
"被誉为中国希望的周琦,全场失误,网友:我们的希望不是你",1,2,2,0,0,4
股票下单，中国股票还有希望么,0,0,2,0,0,5
"看看大连最后10分钟在干什么,中国足球没希望了,故意禁区里传球",1,2,2,0,0,4
全球艾滋病死亡人数500万 2020年抗艾目标将无法实现,1,2,2,0,0,5
通过张被处死案，你认为穷人活在中国，希望在哪里？,1,0,2,0,0,2
"屋漏偏逢连夜雨,阿联受伤国青队输163分,中国篮球有希望吗",1,0,2,0,0,4
阳光100中国上半年仅完成2%销售目标 一个月出售60亿资产46亿用于还债,1,1,2,0,0,4
"一针封闭,麦迪的职业都毁了,中国球迷最后的希望也破灭了!",1,2,2,0,0,4
在中国资本市场上漂着一根稻草绳，让游者寄于希望,0,2,2,0,0,2
真希望皇马也能在中国认真的拼一场比赛,2,2,2,0,0,2
"支持中国队全部都是归来球员,这样才有希望",2,2,2,0,0,3
中国梦想秀：坚强母亲，含泪讲述15年寻子经历，观众忍不住落泪,1,2,2,0,0,1
,,,,,,
中国为何大量企业愿景变成了口号？,0,2,2,1,0,2
德国被称为中国的发展目标?看完才知道差距有多大,0,2,2,0,0,4
"来吧,看看是不是真的公益,看看中国的还有没有希望",0,2,2,0,0,5
"男篮世界杯中国淘汰了,你们最希望最后谁夺冠???",1,0,2,0,3,3
如果中国队伍最终没能成功，各位希望谁拿冠军?,2,0,2,0,3,4
中国还有希望吗?毕竟限量33000哎!迪爸爸看来不太偏心傻鱼啊,1,2,2,0,0,2
中国其实比印尼更加需要迁都,2,2,2,0,0,4
"中国赛车的希望,大雾啊",0,2,2,0,0,4
"今天中国把我搞崩溃了。运费投诉无门,希望大家给出...",1,2,2,1,0,2
"阿霜看衰中国女足前景:难再进世界杯16强,希望别像国足天天",1,2,2,0,0,5
"第一次在美国体检,拿药 完全没有中国人山人海的感觉。",1,2,2,0,3,3
非洲一部落，非说是中国人希望回国，专家说他们被遗忘了,0,2,2,0,0,3
今年126岁了，生13个孩子都年幼夭折了，她或许是中国最孤独、悲情的女人。希望刷到的朋友能够关注她????,1,2,2,0,0,1
命中率并不理想 中国男篮下午训练结束后玩起中圈投篮,1,2,2,0,0,5
为什么中国球员NBA之旅都不是很理想？,1,0,2,0,0,4
印度消费者认为小米K20价格较高，希望和中国版本价格一样？,0,2,2,0,0,2
中国的医生未来还有希望吗 一个医学生的迷茫,0,2,2,0,0,1
中国足球目前已经没任何希望了,0,2,2,0,0,4
"真希望你们不要再黑华为了,做个中国企业真难",1,2,2,2,0,3
广州富力赛前低调示人中国平第20次广州德比精彩是唯一目标,1,2,2,0,0,4
"当兵走了,希望玩手机可以看到中国队夺冠",1,2,2,0,0,4
"凡是靠身体对抗、战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4
"很不希望在中国做好官和清官,最后的结局都和岳飞一样。",1,2,2,0,0,5
恒大已经让中国足球没有了希望,0,2,2,0,0,4
瓦罗说希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4
苦练田径将成为中国足球“最后的希望”,0,2,2,0,0,4
没什么别没钱，有什么别有病。不希望这里是中国最赚钱的企业。,0,2,2,0,0,2
哪些瞬间让你感到中国影视已经要没有希望了?,0,0,2,0,0,4
如果能重新改变一次中国近代历史上著名的遗憾，你更希望看到哪一个,2,0,2,0,0,4
"外国人对中国的房价感到无奈,希望自己可以多挣钱,买个中等房子",1,2,2,0,0,3
"我希望全中国房价都能使劲降,让老百姓人人买得起,尤其是项",2,2,2,0,0,2
"我希望在中国大地上,能获得非洲黑人十分之一的待遇。",2,2,2,0,0,3
"邮市还有希望吗?有,但在中国实在太难了",0,2,2,0,0,0
都说“中国散户炒股易亏钱，银行理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4
在中国人寿工作看不见希望怎么办了？（本人35岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5
"这样的发挥,中国男篮还有出线的希望没??",0,0,2,0,0,4
这样的恒大队就是拿了冠军有意思吗?中国足球一点希望都没了。,0,2,2,0,0,5
"真的是绝望了!毫无改变的希望。舆论已经变了,中国人遭受的",0,2,2,0,0,5
中国美术学院艺术类综合分69.55是不是一点希望都没有了？,1,0,2,0,0,1
"被誉为中国队希望的琦,全场致命失误,网友:我们的希望不是你",1,2,2,0,0,4
"下单助手,中国股票还有希望么",0,0,2,0,0,5
"看看大连8分钟在干什么,中国足球没希望了,故意禁区里传球",1,2,2,0,0,4
全球艾滋病死亡人数777万 2020年抗艾目标将无法实现,1,2,2,0,0,5
通过张扣扣处死案，你认为穷人活在中国，希望在哪里？,1,0,2,0,0,2
"屋漏偏逢连夜雨,阿联受伤输63分,中国篮球有希望吗",1,0,2,0,0,4
阳光100中国上半年仅完成5%销售目标 一个月出售60亿资产用于还债,1,1,2,0,0,4
"一针封闭,职业生涯都毁了,中国球迷最后的希望也破灭了!",1,2,2,0,0,4
在中国资本市场洋面上漂着一根稻草绳，寄于希望,0,2,2,0,0,2
真希望巴萨也能来中国认真的拼一场比赛,2,2,2,0,0,2
"支持中国队的，全部都是归化球员,这样才有希望",2,2,2,0,0,3
中国梦想秀：坚强含泪讲述14年寻子经历，观众忍不住落泪,1,2,2,0,0,1
,,,,,,
中国为何有很多企业愿景变成了口号？,0,2,2,1,0,2
"德国农村,为何能够被称为中国乡村的发展目标?看完才知道差距有多大",0,2,2,0,0,4
"来吧,看看是不是真公益,看看sf界还有没有希望,看看中国的",0,2,2,0,0,5
"男篮世界杯赛中国队淘汰后,你们最希望最后谁夺冠???",1,0,2,0,3,3
"如果中国队伍最终没夺冠,各位希望谁拿冠军?",2,0,2,0,3,4
中国还有希望吗?毕竟限量600哎!迪爸爸看来不太偏心傻鱼啊,1,2,2,0,0,2
中国其实比美国更需要迁都,2,2,2,0,0,4
"中国赛车事业的希望,大雾",0,2,2,0,0,4
"今天转中国把我搞崩溃了。运费差投诉无门,希望大家给出...",1,2,2,1,0,2
"看衰中国女足:难再进世界杯16强,希望别像国足天天",1,2,2,0,0,5
"第一次体检,拿药 完全没有中国那种人山人海的感觉。希望",1,2,2,0,3,3
非洲一部落，非要说是中国人想回国，专家：他们被遗忘了,0,2,2,0,0,3
今年，生孩子都年幼夭折了，她或许是中国最孤独、悲情的女人。希望刷到的朋友能够关注她????,1,2,2,0,0,1
命中率不理想 中国男篮上午训练结束玩起中圈投篮,1,2,2,0,0,5
为什么中国球员去NBA都不是很理想？,1,0,2,0,0,4
印度消费者认为红米K20价格高，希望和中国版本价格一样？,0,2,2,0,0,2
中国医生的未来还能有希望吗 一个医学生的迷茫,0,2,2,0,0,1
中国足球现在目前没任何希望了,0,2,2,0,0,4
希望你们不要再黑华为，做个中国企业真难,1,2,2,2,0,3
广州富力赛前低调示人 第120次广州德比精彩是唯一目标,1,2,2,0,0,4
"当兵要走了,希望下次玩手机可以看到中国队夺冠",1,2,2,0,0,4
"凡事是靠身体对抗或战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4
"很不希望中国当好官,最后的结局都和岳飞一样。",1,2,2,0,0,5
恒大让中国足球失去了希望,0,2,2,0,0,4
卡纳瓦希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4
刻苦练田径将是中国足球“最后的希望”,0,2,2,0,0,4
没什么别没钱，有什么别有病。真不希望这里成为中国最赚钱的企业。,0,2,2,0,0,2
哪些时刻让你感到中国影视已经没有希望了?,0,0,2,0,0,4
如果能重新改变一次中国著名的遗憾，你更希望看到哪一个,2,0,2,0,0,4
"外国佬对中国房价感到无奈,希望可以多挣钱,买个中等房子",1,2,2,0,0,3
"希望全中国房价降价,使劲降,让老百姓人人买得起,尤其是项",2,2,2,0,0,2
"我希望中国大地上,能获得非洲黑人二分之一的待遇。",2,2,2,0,0,3
"邮市还有希望吗?有,但在中国太难太难了",0,2,2,0,0,0
有人认为“中国散户炒股易亏钱，银行理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4
在中国工作看不见希望怎么办了？（本人25岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5
"这样的发挥,中国男篮还有希望没??",0,0,2,0,0,4
这样的恒大就是拿了第一有意思吗?中国足球一点希望都没了。,0,2,2,0,0,5
"真的是绝望了!毫无改变的希望。已经变方向了,中国人遭受的",0,2,2,0,0,5
中国美术学院设计类综合分69.55是不是一点希望都没有了？,1,0,2,0,0,1
"被誉为中国希望的周琦,全场致命失误。我们的希望不是你",1,2,2,0,0,4
"下单助手下载,中国股票还有希望么",0,0,2,0,0,5
"看看大连最后80分钟在干什么,中国足球没希望了,故意禁区里传球",1,2,2,0,0,4
全球艾滋死亡人数77万 2020年抗艾目标将无法实现,1,2,2,0,0,5
通过张扣扣被处死，你认为穷人活在中国，希望在哪里？,1,0,2,0,0,2
"屋漏偏逢连夜雨,阿联受伤国青输63分,中国篮球有希望吗",1,0,2,0,0,4
阳光10中国上半年仅完成25%销售目标 一个月出售60亿资产46亿用于还债,1,1,2,0,0,4
"一针封闭,麦迪的职业生涯都毁了,中国球迷最后希望破灭!",1,2,2,0,0,4
在中国资本市场洋面漂着一根稻草绳，让游者寄于希望,0,2,2,0,0,2
真希望皇马队员也能来中国认真的拼一场比赛,2,2,2,0,0,2
"支持中国队全部是归化球员,这样才有希望",2,2,2,0,0,3
中国梦想：坚强母亲，含泪讲述14年寻子经历，观众忍不住落泪,1,2,2,0,0,1
,,,,,,
中国为何很多企业的愿景变成口号？,0,2,2,1,0,2
德国被称为中国乡村的发展目标啊?看完才知道差距有多大,0,2,2,0,0,4
"来看是不是真的公益,看sf界还有没有希望,看看中国",0,2,2,0,0,5
"男篮世界中国队淘汰后,你们最希望最后谁夺冠???",1,0,2,0,3,3
"如中国最终没能夺冠,各位希望谁拿冠军?",2,0,2,0,3,4
中国还有希望吗?毕竟限量00哎!迪爸爸看来不太偏心傻鱼啊,1,2,2,0,0,2
中国其实比起印尼更需要迁都,2,2,2,0,0,4
"中国的赛车的希望,大雾",0,2,2,0,0,4
"今天转运中国把我搞崩溃了。投诉无门,希望大家...",1,2,2,1,0,2
"王看衰中国女足前景:难再进世界杯16强,希望别像国足天天",1,2,2,0,0,5
第一次在美国拿药 完全没有中国那种人山人海的感觉。,1,2,2,0,3,3
非洲一部落，非要说是中国人希望回国，专家解释他们被遗忘了,0,2,2,0,0,3
今年，她66岁了，生13个孩子都年幼夭折了，她或许是中国最孤独、悲情的女人。希望刷到的朋友能够关注她????,1,2,2,0,0,1
命中率并不理想 中国男篮训练结束后玩起中圈投篮,1,2,2,0,0,5
为什么中国球员的NBA都不是很理想？,1,0,2,0,0,4
印度消费者都认为红米K20价格较高，希望和中国版本价格一样？,0,2,2,0,0,2
中国医生的未来还会有希望吗 一个医学生的迷茫,0,2,2,0,0,1
中国足球目前没有任何希望了,0,2,2,0,0,4
"希望不要再黑华为了,做个中国企业真难",1,2,2,2,0,3
广州富力赛前低调示人，中国平安广州德比精彩是唯一目标,1,2,2,0,0,4
"当兵了,希望下次玩手机可以看到中国队夺冠",1,2,2,0,0,4
"凡是要靠身体对抗、战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4
"很不希望在中国当好官,最后结局都和岳飞一样。",1,2,2,0,0,5
"恒大,让中国的足球没有了希望",0,2,2,0,0,4
卡纳瓦罗发言希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4
苦练田径将是中国足球队“最后的希望”,0,2,2,0,0,4
没什么别没钱，有什么也别有病。不希望这里成为中国最赚钱的企业。,0,2,2,0,0,2
哪些瞬间能让你感到中国影视已经没有希望了?,0,0,2,0,0,4
如果能重新改变一次中国古代历史上的著名遗憾，你更希望看到哪一个,2,0,2,0,0,4
"对中国的房价感到无奈,希望自己可以多挣钱,买个中等房子",1,2,2,0,0,3
"我希望全中国房价都降价,使劲降,让老百姓买得起,尤其",2,2,2,0,0,2
"我希望在中国大地上,能获非洲黑人五分之一的待遇。",2,2,2,0,0,3
邮市还有希望吗?在中国太难太难了,0,2,2,0,0,0
有人讲“中国散户炒股易亏钱，银行理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4
在中国人寿公司工作看不见希望怎么办了？（本人25岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5
"这样的发挥,中国男篮小组内还有出线的希望没??",0,0,2,0,0,4
这样的恒大足球队就是拿了冠军有意思吗?中国足球一点希望都没了。,0,2,2,0,0,5
"真的是太绝望了!毫无改变的希望。舆论已经变方向了,中国人遭受的",0,2,2,0,0,5
中国美术设计艺术类综合分69.55是不是一点希望都没有了？,1,0,2,0,0,1
"被誉为中国希望,全场致命失误,网友:我们的希望不是你",1,2,2,0,0,4
"股票助手下载,中国股票还有希望么",0,0,2,0,0,5
"看大连最后8分钟在干什么,中国足球没希望了,故意禁区里传球",1,2,2,0,0,4
